token,symbol,crossing_time,confirmation_time,confirmation_mcap_usd,buyers_30,buy_count_30,signed_imbalance_30,sell_pressure_30,entry_time_causal,entry_price_causal,h900_snapshot_return,h900_mfe_return,h900_mae_return,h3600_snapshot_return,h3600_snapshot_kind,h3600_snapshot_age_seconds,h3600_strict_return,h21600_snapshot_return,h86400_snapshot_return,post_sell_pressure,graduated,graduate_time,failure_tags,is_failure_1h_snapshot,is_failure_1h_executable
0x033f1bceae9f9a01f4af02298165d860bbeb4444,我踏牛来,1787143058.0,1787143088.0,26520695.33630262,59,59,0.9998815479890403,5.922600547979803e-05,1787143091.0,3.612337106705888e-05,-0.8975967985616147,0.09448316305133031,-0.8977560169500983,-0.8963597398130532,carry_forward,914.0,,-0.8985344022074779,-0.8985344022074779,0.10111711516753087,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x4878702adf6624ac0f72ed7e6d7a6ad22eb34444,牛来人生,1788698303.0,1788698333.0,26158852.318760224,284,284,1.0,0.0,1788698336.0,3.563051107885125e-05,0.019933232150311397,0.019933232150311397,-0.057795440469103454,-0.8960660012669339,carry_forward,859.0,,-0.8988393637595171,-0.8988393637595171,0.0021062225772939076,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x661648f4bb2ea297a9a2bde6ce990b4389584444,CAT BULL,1787816707.0,1787816737.0,26054111.803449683,67,67,0.9838775387587603,0.00806123062061984,1787816740.0,3.548784587145986e-05,0.01647540999113839,0.01647540999113839,-0.047504529038185805,-0.8959983216689743,carry_forward,72.0,,-0.8959983216689743,-0.8960113540996818,0.3685064461051269,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x8e0d3452d70b51dceabbd8d9476962dd14514444,景甜币,1787852446.0,1787852476.0,26293278.139145143,117,118,1.0,0.0,1787852479.0,3.581361011638332e-05,-0.8952130972196843,0.2905818797824564,-0.8954276744411859,-0.8949273265336839,carry_forward,2273.0,,-0.8946845511774216,-0.8963529621905516,0.0,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0x91c68e29175b8de70749116066eeb41c95be4444,MarsCoin,1786884070.0,1786884100.0,25153318.51862709,10,12,0.9843385227513402,0.007830738624329949,1786884103.0,3.4260891235854215e-05,0.11636842212054743,0.11636842212054743,-0.0053715056262082506,-0.8936246086300269,carry_forward,133.0,,-0.8941984742464347,-0.8943002566589011,0.016369430026897416,False,,"negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0x957f47c5d4ea9a0e387c64d66f71db2a97984444,牛来人生,1788313305.0,1788313335.0,24616686.216353342,131,131,1.0,0.0,1788313338.0,3.352995384768288e-05,-0.8910508373991902,-0.023560568119630476,-0.8910508373991902,-0.8919661535187099,carry_forward,312.0,,-0.8919661535187099,-0.8925228630803844,0.760483100899394,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,post_confirmation_sell_wave,stale_1h_snapshot",True,False
0x93224872765b8b0d0a2a9fdbc33207fb271cffff,bood,1788538727.0,1788538757.0,187974.7587613666,36,38,0.8788443350082914,0.0605778324958543,1788538760.0,2.5603710143613417e-07,-0.07890685007796094,-0.07806300635056052,-0.10977774061281631,-0.8914437131202074,carry_forward,95.0,,-0.8934219578619149,-0.8934635014262097,1.0,False,,"negative_1h_snapshot,no_executable_1h_exit,post_confirmation_sell_wave,stale_1h_snapshot",True,False
0x7730d9e06ca44fa08b5951f421f4a9ed1f024444,我的女友景甜,1787845859.0,1787845889.0,24379598.51586679,82,82,1.0,0.0,1787845892.0,3.320702087509267e-05,-0.04124313777725275,-0.04119730854685,-0.058279384989127214,-0.8911336598449165,carry_forward,160.0,,-0.8911336598449165,-0.8912518135351716,0.32592338752262573,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x8df6182d0fe2e58ad1b3918289960258812d4444,BINANCE BULL,1787643795.0,1787643825.0,26161631.012722626,11,11,0.9969434727744534,0.0015282636127733785,1787643828.0,3.5634295888857664e-05,0.03638196747930955,0.03638196747930955,-0.059285258194201385,-0.891107705894181,carry_forward,834.0,,-0.8872969878058982,-0.89845852408715,0.1120178074024003,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x66e5bd300c5123810d39a606037860c260f24444,BINANCE HOMER,1787814215.0,1787814245.0,24171792.854397327,33,33,1.0,0.0,1787814248.0,3.2923972451063546e-05,-0.8904800669985933,-0.014983848938152744,-0.8904800669985933,-0.8904800669985933,carry_forward,3029.0,,-0.8904800669985933,-0.8904800669985933,0.44598711274504604,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x8122fa03c65bfc187151c1f383c4a8fc16c14444,我的女友景甜,1787894117.0,1787894147.0,24158709.2687407,65,66,1.0,0.0,1787894150.0,3.290615152994633e-05,0.01067335153478055,0.009012191440743056,-0.06041599154187771,-0.8902590930869666,carry_forward,1209.0,,-0.8903177356921071,-0.8903543976475348,0.5295424406904925,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x41a95cbdbdec66f28af364fa084f1cebb4754444,BICAT,1787481205.0,1787481235.0,24106676.13906244,33,33,1.0,0.0,1787481238.0,3.283527812231832e-05,-0.02767525713958363,-0.027291239519366073,-0.058150744914936214,-0.8901278502670253,carry_forward,274.0,,-0.8901624617596864,-0.8901914350739717,0.0,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x506561afb1d8aab713500cdc354bf6de3a654444,BINANCE MARGE,1787814684.0,1787814714.0,24097000.019060973,32,32,1.0,0.0,1787814717.0,3.2822098450033335e-05,-0.023182036995392008,-0.009248409835163729,-0.05824100083626371,-0.8900584172364739,carry_forward,1564.0,,-0.8900584172364739,-0.8900584172364739,0.0007250517115955086,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x6809d6c68b77fc3f5ca587906b0a161698df4444,BNB HOMER,1787817720.0,1787817750.0,24085959.37966987,31,31,1.0,0.0,1787817753.0,3.280706018996945e-05,-0.02065366879249919,-0.02065366879249919,-0.05682682252073157,-0.8899522165080516,carry_forward,1621.0,,-0.8899522165080516,-0.8899522165080516,0.019658029463719306,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x97b46fffd146373bb7e72e57cb113af490654444,牛来人生,1788313661.0,1788313691.0,24076199.38322603,92,92,1.0,0.0,1788313694.0,3.27937662710626e-05,-0.889962588581005,0.033839035237210435,-0.8899625887485789,-0.8899474900647901,carry_forward,2625.0,,-0.8899334342515047,-0.8899334342515047,0.008769852285328313,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x1694f5dcbf25dba94f1d2d67ffe1839392ff4444,我的女友景甜,1787928630.0,1787928660.0,24094477.882425863,201,201,1.0,0.0,1787928663.0,3.281866309223459e-05,-0.012859230386737641,-0.012844382756516115,-0.05857063647485028,-0.889944442287726,carry_forward,336.0,,-0.889944442287726,-0.889993867244177,0.10099397091606403,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0xf72cb1ce0f62d0f43c8e1545a019499b2ae74444,我的女友景甜,1787839429.0,1787839459.0,24124943.259053975,53,53,1.0,0.0,1787839462.0,3.2860159444071506e-05,-0.004566440120755355,-0.0044847306910381635,-0.05824110770803981,-0.8894461007080464,carry_forward,599.0,,-0.888784492209458,-0.888784492209458,0.0,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x0ff9491e8be705909dd4349d05abf3f92e6a4444,BNB SEASON 🔶,1789074615.0,1789074645.0,24202722.274970002,33,33,0.9912622680828385,0.004368865958580793,1789074648.0,3.296610086896768e-05,-0.03480902238677275,-0.03480902238677275,-0.058153751072073434,-0.8894435315523336,carry_forward,23.0,,-0.8894435315523336,-0.8906580463828364,0.0,False,,"negative_1h_snapshot,no_executable_1h_exit",True,False
0xc1397c0b6a7633cff7d6b0e47808c6b7337d4444,BNB DOG 人生,1787720950.0,1787720980.0,24085744.432323165,31,31,1.0,0.0,1787720983.0,3.2806767413982e-05,0.014659507724811505,0.014659507724811505,-0.05721126869362614,-0.8892044267106599,carry_forward,11.0,,-0.8897939901934853,-0.8897939901934853,0.12320117361046069,False,,"negative_1h_snapshot,no_executable_1h_exit",True,False
0xfe56d026a1fd449bac0a3e6b7c200b27647b4444,我的女友景甜,1787890211.0,1787890241.0,24119281.496405315,102,103,1.0,0.0,1787890244.0,3.285244765708939e-05,0.026842568895796726,0.026842568895796726,-0.05836844575252331,-0.8890266320513451,carry_forward,399.0,,-0.8893437280409172,-0.8893437280409172,0.3378034273910401,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x316326f7b8a4dfdc1c81324e65ce5f7602ae4444,牛来人生,1788348005.0,1788348035.0,24082890.067610327,178,178,1.0,0.0,1788348038.0,3.2802879534181904e-05,0.04141164510290052,0.04184076416335647,-0.058241094131569304,-0.8889709722433353,carry_forward,1002.0,,-0.8890253033238172,-0.8894392106655676,0.07318974325751512,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x1d9569226d5393609c730ed59319ff4774af4444,景甜指甲刀,1787883581.0,1787883611.0,24076260.798166636,122,122,1.0,0.0,1787883614.0,3.279384992326932e-05,-0.025635454400890767,-0.025635454400890767,-0.058241002408557896,-0.8889621567042227,event,1.0,-0.8889621567042227,-0.889688005072844,-0.889688005072844,0.008351305897134854,False,,"negative_1h_executable,negative_1h_snapshot",True,True
0xc460282dc55e4024936d3ef7901f14dd11264444,我的女友景甜,1787892237.0,1787892267.0,24381773.769223966,202,202,1.0,0.0,1787892270.0,3.3209983749300526e-05,0.008808282343438778,0.011640690482056959,-0.06621763323692731,-0.8888848819917968,carry_forward,383.0,,-0.8888848819917968,-0.8892142824221824,0.6013731689529976,False,,"negative_1h_snapshot,no_executable_1h_exit,post_confirmation_sell_wave,stale_1h_snapshot",True,False
0x8f6bed906fb62f00c1c3d0a100e6bbc46e744444,牛来何一,1787371911.0,1787371941.0,24255084.70424077,37,37,0.9994421392784292,0.0002789303607853605,1787371944.0,3.303742280975901e-05,0.09338719984873989,0.09338719984873989,-0.06390118678513301,-0.8887182690712171,carry_forward,232.0,,-0.8902507695085623,-0.8905269080574622,0.38254856849720287,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x3d090c301fd8fc321b80c2e133fe6fd06c974444,鹏来币,1788144735.0,1788144765.0,24074863.630035035,284,285,0.9950496282536727,0.002475185873163647,1788144768.0,3.279194686521519e-05,-0.8881909536426454,-0.0060199989724861735,-0.8886389897769303,-0.8887151534056401,carry_forward,164.0,,-0.8890537214819695,-0.8890537214819695,0.0008156091137182239,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0xb876a99d5756518a3c5a9649affbdb6637d64444,牛来何一,1787377943.0,1787377973.0,24121123.895320505,35,35,0.9995369440416114,0.00023152797919432237,1787377976.0,3.285495715613619e-05,0.21730715487984287,0.21730715487984287,-0.05762804654728926,-0.8886081023951538,carry_forward,397.0,,-0.889019687148744,-0.889019687148744,0.24807784548249082,False,,"negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0xeea71184593b66b888569cdf929ee2ee4e054444,牛来人生,1788314110.0,1788314140.0,24085383.008901894,58,58,1.0,0.0,1788314143.0,3.280627512551847e-05,-0.8885923513533753,0.02845075888866,-0.8885923513533753,-0.8885923513533753,carry_forward,2907.0,,-0.889035142637908,-0.8900162791638788,0.00725576343265759,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x5428be631925c899ed8ddea856075b813fc44444,我的女友景甜,1787887386.0,1787887416.0,24108273.981796596,31,32,1.0,0.0,1787887419.0,3.283745451570699e-05,0.07703159631541534,0.07703159631541534,-0.057873679556149416,-0.8883525711597926,carry_forward,1174.0,,-0.8894895880250118,-0.8900058014275019,0.24562652391919126,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x31812eece3ccd7b7acfd7393f5344260a4144444,不会为钱出卖爱情和灵魂,1787880021.0,1787880051.0,24076299.01033368,77,77,1.0,0.0,1787880054.0,3.279390197138766e-05,-0.002959703567059324,0.0011058874834759536,-0.05823994317714487,-0.8882971360978291,carry_forward,171.0,,-0.8887318149532494,-0.8889415961244976,0.0,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x42f2d323400df5756b4bcdb0956e0bc245a84444,BINANCE MARGE,1787813885.0,1787813915.0,24128053.661245424,34,34,0.9182006218391061,0.04089968908044693,1787813918.0,3.286439606800254e-05,-0.8880380970454629,-0.017397016239758756,-0.8880380970454629,-0.8880380970454629,carry_forward,3429.0,,-0.8880380970454629,-0.8880380970454629,0.0004706281978959413,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x8275735d7c1aecf28411fa9dec6f3283c0954444,我的女友景甜,1787914399.0,1787914429.0,24074872.21859933,200,200,1.0,0.0,1787914432.0,3.2791958563547045e-05,0.027577506137438812,0.027606227161381502,-0.05821402902989781,-0.8879010421958158,carry_forward,520.0,,-0.8894503883868311,-0.8894503883868311,0.016249684688580873,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x49cbf6b4d2ec3746c8616ef4ddaecfb651d34444,景甜币,1787847597.0,1787847627.0,24064702.817436807,9,9,0.998228913589055,0.0008855432054724728,1787847630.0,3.277810700169826e-05,0.21631554862512403,0.21631554862512403,-0.03481434087142854,-0.8878730069161944,carry_forward,402.0,,-0.8879423670404656,-0.8879582872935818,0.0,False,,"negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0x87128474710f3a7ad1c3f2689576d7c6a4fa4444,我的女友景甜,1787895749.0,1787895779.0,24074863.154750336,200,200,1.0,0.0,1787895782.0,3.2791946217838286e-05,0.03775786511941348,0.04897052674843594,-0.0576949490833053,-0.8877083725669935,carry_forward,1551.0,,-0.8877083725669935,-0.8877083725669935,0.4194263370307999,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x191526daf4914b72766e3b6eaf9488bb5f604444,景甜人生,1787849611.0,1787849641.0,24533733.534043014,58,58,1.0,0.0,1787849644.0,3.3416965463098486e-05,-0.88803353051692,0.19542388471350103,-0.8878626673885923,-0.8868421093572676,carry_forward,1704.0,,-0.8871465114615507,-0.8873972902486618,0.0,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0x64d63d186bbe061a30ec85e1005a536c860c4444,牛来,1786793639.0,1786793669.0,22780387.843648612,5,5,0.9996800386670387,0.00015998066648068926,1786793672.0,3.102876424213549e-05,0.2735604989689564,0.2735604989689564,0.06412544653934726,-0.8837395683688671,carry_forward,82.0,,-0.8837331676695572,-0.8836881374355121,0.003351740372289978,False,,"negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0xc7db6f0f03e357a32ab7b79d3c611be5e4544444,我的女友景甜,1787889237.0,1787889267.0,24159244.8909816,108,109,1.0,0.0,1787889270.0,3.290688109154774e-05,-0.8859042844349686,0.019715259675953556,-0.8885615233226343,-0.8831987432692361,carry_forward,2657.0,,-0.878850568948679,-0.878850568948679,0.34752715081635377,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x76728c264d276c7eb9ffd212ad8952a911684444,火星人生,1788272799.0,1788272829.0,22790863.697669707,53,53,0.9964747416072302,0.0017626291963849382,1788272832.0,3.104303321801451e-05,0.09076356322717682,0.09076356322717682,-0.05763079142462346,-0.8827692000678049,carry_forward,179.0,,-0.882928701275582,-0.8830288834446651,0.025654164169460376,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0xc42fa1eb8a43e034be076fec9bb5cb8a71304444,我的女友景甜,1787835904.0,1787835934.0,22621597.837430626,30,30,1.0,0.0,1787835937.0,3.081247917707156e-05,-0.8825984663230252,0.1244575258253624,-0.8830082326776463,-0.8825984663230252,carry_forward,2832.0,,-0.8830292665126013,-0.8830292665126013,0.03666037006843441,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0xdc62bc57eee0c5e0e7e88f5b63d97b9352974444,我踏牛来,1787128280.0,1787128310.0,22700536.47151053,28,28,0.9999560794361928,2.1960281903583186e-05,1787128313.0,3.0920000097403235e-05,-0.8817562550762529,-0.8673490684670875,-0.882884992207539,-0.8817562550762529,carry_forward,3190.0,,-0.8817562550762529,-0.8817562550762529,0.9940561142907542,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,post_confirmation_sell_wave,stale_1h_snapshot",True,False
0x328a390cc6c117ee63e16bb864c5269988ac4444,牛来币安,1787383288.0,1787383318.0,22621597.837430626,30,30,1.0,0.0,1787383321.0,3.081247917707156e-05,0.22902436344406496,0.23250883738088146,0.004327091736303412,-0.8817058562939925,carry_forward,50.0,,-0.8819160308540541,-0.8819160308540541,0.09103311714044149,False,,"negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal",True,False
0xf216256c1a0462e58f6b23ae4264dc02a0c44444,我的女友景甜,1787836560.0,1787836590.0,22621597.837430626,30,30,1.0,0.0,1787836593.0,3.081247917707156e-05,0.030856058591564706,0.03673799180459514,0.0022596742541212134,-0.8804548009781603,carry_forward,472.0,,-0.8817268003111176,-0.8817268003111176,0.045274219353173134,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x72b253c692229e014a14e22d3d05dc93f6854444,景甜币,1787847033.0,1787847063.0,22634442.739625346,9,9,0.950525580263653,0.024737209868173515,1787847066.0,3.082997499165772e-05,-0.8785273697213842,0.18317779610724672,-0.879185451544577,-0.8790791986567132,carry_forward,2081.0,,-0.8794642793162145,-0.8810481784357558,0.1779231226422483,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0xbb3360cc9c589aa798ce2c0b07757030a6304444,BINANCE MARGE,1787815919.0,1787815949.0,22621597.837430626,30,30,1.0,0.0,1787815952.0,3.081247917707156e-05,0.03564877897914842,0.03612368028651036,0.002705195051286413,-0.8726448493806018,carry_forward,1770.0,,-0.8726846783119531,-0.8727099095100825,0.054271176502843445,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x6a4699dc06735c3c42f5e355f16f1a5383c04444,BINANCE HAT,1787199607.0,1787199637.0,20489051.49471343,34,34,1.0,0.0,1787199640.0,2.790777543990279e-05,-0.8694606196138863,-0.015652515464029793,-0.8694606196138863,-0.8694606196138863,carry_forward,2843.0,,-0.869562976611219,-0.869562976611219,0.36780164492508194,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x5fc69fb85540d0433ec581ca42fbffb484b24444,牛来CZ,1787286567.0,1787286597.0,20278807.145054035,32,32,0.9972102788574455,0.001394860571277249,1787286600.0,2.762140532172935e-05,-0.8687561015400387,0.11006684687451473,-0.8687561015400387,-0.8694122137750899,carry_forward,2631.0,,-0.8694122137750899,-0.8694122137750899,0.06826092182039942,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,pump_then_reversal,stale_1h_snapshot",True,False
0xfcea99ee1c0a5391d45d7f338d7144c8f1fe4444,牛来币安,1787283705.0,1787283735.0,20305462.273748595,33,33,1.0,0.0,1787283738.0,2.7657711802101144e-05,0.06882323225405718,0.06908216437500037,-0.05741154687081729,-0.8667320262289333,carry_forward,294.0,,-0.869411982696437,-0.869411982696437,0.0770714343341195,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0xc238b63e6333d733a09e64ae951f32c1667e4444,景甜人生,1787903323.0,1787903353.0,23123897.034556042,186,199,1.0,0.0,1787903356.0,3.1496652048648194e-05,0.09684987818143664,0.09684987818143664,-0.058241087781286005,-0.8649879798243753,carry_forward,1091.0,,-0.8752708734353536,-0.8848381890649925,0.0,False,,"negative_1h_snapshot,no_executable_1h_exit,stale_1h_snapshot",True,False
0x42ea505e7bf843da2a67db5288dbc87e4edf4444,牛叉,1788251080.0,1788251110.0,19439069.520924,18,18,0.9969885082440794,0.001505745877960335,1788251113.0,2.647761352401215e-05,-0.8635696040180432,-0.05897463874912112,-0.8635696040180432,-0.8635696040180432,carry_forward,3479.0,,-0.8635696040180432,-0.8635696040180432,0.9969524340322387,False,,"early_adverse_move,negative_1h_snapshot,no_executable_1h_exit,post_confirmation_sell_wave,stale_1h_snapshot",True,False
